6.399834369326629080e-01,1.000000000000000000e+00
1.289966615067398514e+00,1.000000000000000000e+00
1.949949534404207263e+00,1.000000000000000000e+00
2.599932712538942869e+00,1.000000000000000000e+00
3.249915890673678476e+00,1.000000000000000000e+00
3.579907350342082850e+00,1.000000000000000000e+00
3.909898810010487225e+00,1.000000000000000000e+00
4.229890528476818901e+00,1.000000000000000000e+00
4.559881988145223275e+00,1.000000000000000000e+00
4.889873447813626761e+00,1.000000000000000000e+00
5.209865166279958437e+00,1.000000000000000000e+00
5.539856625948362812e+00,1.000000000000000000e+00
5.859848344414694488e+00,1.000000000000000000e+00
6.509831522549429650e+00,1.000000000000000000e+00
6.839822982217834024e+00,1.000000000000000000e+00
7.169814441886238399e+00,1.000000000000000000e+00
7.499805901554642773e+00,1.000000000000000000e+00
7.819797620020974449e+00,1.000000000000000000e+00
8.469780798155710499e+00,1.000000000000000000e+00
9.119763976290446550e+00,1.000000000000000000e+00
9.449755435958850924e+00,1.000000000000000000e+00
9.769747154425180824e+00,1.000000000000000000e+00
1.041973033255991687e+01,1.000000000000000000e+00
1.107971325189672562e+01,1.000000000000000000e+00
1.172969643003146167e+01,1.000000000000000000e+00
1.237967960816619772e+01,1.000000000000000000e+00
1.302966278630093377e+01,1.000000000000000000e+00
1.367964596443566805e+01,1.000000000000000000e+00
1.433962888377247680e+01,1.000000000000000000e+00
1.498961206190721285e+01,1.000000000000000000e+00
1.563959524004194890e+01,1.000000000000000000e+00
1.628957841817668495e+01,1.000000000000000000e+00
1.694956133751349370e+01,1.000000000000000000e+00
1.759954451564822975e+01,1.000000000000000000e+00
1.824952769378296580e+01,1.000000000000000000e+00
1.889951087191770185e+01,1.000000000000000000e+00
1.954949405005243435e+01,1.000000000000000000e+00
2.020947696938924310e+01,1.000000000000000000e+00
2.085946014752397915e+01,1.000000000000000000e+00
2.150944332565871520e+01,1.000000000000000000e+00
2.215942650379345125e+01,1.000000000000000000e+00
2.281940942313026000e+01,1.000000000000000000e+00
2.346939260126499605e+01,1.000000000000000000e+00
2.411937577939973210e+01,1.000000000000000000e+00
2.476935895753446815e+01,1.000000000000000000e+00
2.541934213566920420e+01,1.000000000000000000e+00
2.606932531380394025e+01,1.000000000000000000e+00
2.672930823314074900e+01,1.000000000000000000e+00
2.737929141127548149e+01,1.000000000000000000e+00
2.801927484820814485e+01,1.000000000000000000e+00
2.867925776754495359e+01,1.000000000000000000e+00
2.933924068688176234e+01,1.000000000000000000e+00
2.998922386501649839e+01,1.000000000000000000e+00
3.063920704315123444e+01,1.000000000000000000e+00
3.128919022128597049e+01,1.000000000000000000e+00
3.194917314062277924e+01,1.000000000000000000e+00
3.259915631875751529e+01,1.000000000000000000e+00
3.324913949689224779e+01,1.000000000000000000e+00
3.389912267502698739e+01,1.000000000000000000e+00
3.454910585316171989e+01,1.000000000000000000e+00
3.519908903129645950e+01,1.000000000000000000e+00
3.585907195063326469e+01,1.000000000000000000e+00
3.650905512876800429e+01,1.000000000000000000e+00
3.715903830690273679e+01,1.000000000000000000e+00
3.780902148503747640e+01,1.000000000000000000e+00
3.845900466317220889e+01,1.000000000000000000e+00
3.911898758250901409e+01,1.000000000000000000e+00
3.976897076064375369e+01,1.000000000000000000e+00
4.041895393877848619e+01,1.000000000000000000e+00
4.106893711691322579e+01,1.000000000000000000e+00
4.173891977745210369e+01,1.000000000000000000e+00
4.206891123712050984e+01,1.000000000000000000e+00
4.237890321438477059e+01,1.000000000000000000e+00
4.302888639251950309e+01,1.000000000000000000e+00
4.368886931185631539e+01,1.000000000000000000e+00
4.432885274878897519e+01,1.000000000000000000e+00
4.498883566812578749e+01,1.000000000000000000e+00
4.563881884626051999e+01,1.000000000000000000e+00
4.628880202439525959e+01,1.000000000000000000e+00
4.693878520252999209e+01,1.000000000000000000e+00
4.759876812186679729e+01,1.000000000000000000e+00
4.824875130000153689e+01,1.000000000000000000e+00
4.888873473693419669e+01,1.000000000000000000e+00
4.954871765627100899e+01,1.000000000000000000e+00
5.020870057560781419e+01,1.000000000000000000e+00
5.085868375374255379e+01,1.000000000000000000e+00
5.150866693187728629e+01,1.000000000000000000e+00
5.215865011001202589e+01,1.000000000000000000e+00
5.281863302934883109e+01,1.000000000000000000e+00
5.346861620748357069e+01,1.000000000000000000e+00
5.410859964441623049e+01,1.000000000000000000e+00
5.476858256375303569e+01,1.000000000000000000e+00
5.541856574188777529e+01,1.000000000000000000e+00
5.607854866122458048e+01,1.000000000000000000e+00
5.671853209815724739e+01,1.000000000000000000e+00
5.736851527629197989e+01,1.000000000000000000e+00
