3.399883477633477424e-01,1.000000000000000000e+00
2.159925974025973971e+00,1.000000000000000000e+00
2.989897528860029130e+00,1.000000000000000000e+00
3.509879707792207704e+00,1.000000000000000000e+00
4.319851948051947943e+00,1.000000000000000000e+00
4.839834126984126961e+00,1.000000000000000000e+00
5.659806024531024882e+00,1.000000000000000000e+00
7.529741937229437632e+00,1.000000000000000000e+00
8.339714177489177871e+00,1.000000000000000000e+00
8.839697041847042414e+00,1.000000000000000000e+00
9.649669282106781765e+00,1.000000000000000000e+00
1.018965077561327526e+01,1.000000000000000000e+00
1.099962301587301639e+01,1.000000000000000000e+00
1.285955927128427234e+01,1.000000000000000000e+00
1.366953151154401169e+01,1.000000000000000000e+00
1.417951403318903303e+01,1.000000000000000000e+00
1.498948627344877416e+01,1.000000000000000000e+00
1.551946810966810908e+01,1.000000000000000000e+00
1.638943829365079452e+01,1.000000000000000000e+00
1.817937694805194937e+01,1.000000000000000000e+00
1.899934884559884551e+01,1.000000000000000000e+00
2.032930326479076655e+01,1.000000000000000000e+00
2.085928510101010147e+01,1.000000000000000000e+00
2.167925699855699762e+01,1.000000000000000000e+00
2.352919359668109678e+01,1.000000000000000000e+00
2.434916549422799292e+01,1.000000000000000000e+00
2.487914733044733140e+01,1.000000000000000000e+00
2.565912059884560037e+01,1.000000000000000000e+00
2.706907227633477575e+01,1.000000000000000000e+00
2.884901127344877381e+01,1.000000000000000000e+00
2.967898282828283030e+01,1.000000000000000000e+00
3.021896432178932201e+01,1.000000000000000000e+00
3.098893793290043419e+01,1.000000000000000000e+00
3.152891942640692591e+01,1.000000000000000000e+00
3.233889166666666881e+01,1.000000000000000000e+00
3.417882860750361118e+01,1.000000000000000000e+00
3.500880016233766412e+01,1.000000000000000000e+00
3.553878199855699904e+01,1.000000000000000000e+00
3.632875492424242481e+01,1.000000000000000000e+00
3.685873676046175973e+01,1.000000000000000000e+00
3.772870694444444695e+01,1.000000000000000000e+00
3.949864628427128821e+01,1.000000000000000000e+00
4.037861612554112867e+01,1.000000000000000000e+00
4.088859864718615000e+01,1.000000000000000000e+00
4.165857225829726218e+01,1.000000000000000000e+00
4.304852462121212398e+01,1.000000000000000000e+00
4.482846361832611848e+01,1.000000000000000000e+00
4.571843311688311928e+01,1.000000000000000000e+00
4.699838924963925280e+01,1.000000000000000000e+00
4.833834332611832707e+01,1.000000000000000000e+00
5.016828060966810909e+01,1.000000000000000000e+00
5.104825045093794955e+01,1.000000000000000000e+00
5.232820658369408306e+01,1.000000000000000000e+00
5.366816066017316444e+01,1.000000000000000000e+00
5.499811507936507837e+01,1.000000000000000000e+00
5.548809828643578612e+01,1.000000000000000000e+00
5.583808629148629166e+01,1.000000000000000000e+00
5.682805236291486040e+01,1.000000000000000000e+00
5.765802391774892044e+01,1.000000000000000000e+00
5.849799512987013372e+01,1.000000000000000000e+00
5.948796120129870246e+01,1.000000000000000000e+00
6.116790362554112903e+01,1.000000000000000000e+00
6.215786969696969777e+01,1.000000000000000000e+00
6.435779430014430602e+01,1.000000000000000000e+00
6.487777647907647349e+01,1.000000000000000000e+00
6.615773261183261411e+01,1.000000000000000000e+00
6.703770245310245457e+01,1.000000000000000000e+00
6.752768566017316232e+01,1.000000000000000000e+00
6.833765790043290167e+01,1.000000000000000000e+00
6.885764007936508335e+01,1.000000000000000000e+00
6.967761197691197594e+01,1.000000000000000000e+00
7.020759381313131087e+01,1.000000000000000000e+00
7.150754926046175797e+01,1.000000000000000000e+00
7.232752115800866477e+01,1.000000000000000000e+00
7.286750265151515293e+01,1.000000000000000000e+00
7.364747591991341835e+01,1.000000000000000000e+00
7.503742828282828725e+01,1.000000000000000000e+00
7.689736453823954321e+01,1.000000000000000000e+00
7.771733643578643580e+01,1.000000000000000000e+00
7.819731998556999031e+01,1.000000000000000000e+00
7.899729256854257642e+01,1.000000000000000000e+00
7.949727543290043741e+01,1.000000000000000000e+00
8.033724664502165069e+01,1.000000000000000000e+00
8.303715411255411993e+01,1.000000000000000000e+00
8.353713697691198092e+01,1.000000000000000000e+00
8.432710990259739958e+01,1.000000000000000000e+00
8.484709208152958126e+01,1.000000000000000000e+00
8.572706192279942172e+01,1.000000000000000000e+00
8.620704547258297623e+01,1.000000000000000000e+00
8.749700126262627009e+01,1.000000000000000000e+00
