3.299886904761905049e-01,1.000000000000000000e+00
8.499708694083694116e-01,1.000000000000000000e+00
3.009896843434343605e+00,1.000000000000000000e+00
3.509879707792207704e+00,1.000000000000000000e+00
4.349850919913420100e+00,1.000000000000000000e+00
4.839834126984126961e+00,1.000000000000000000e+00
5.509811165223664986e+00,1.000000000000000000e+00
5.689804996392496150e+00,1.000000000000000000e+00
6.009794029581529529e+00,1.000000000000000000e+00
6.189787860750360693e+00,1.000000000000000000e+00
6.519776551226551753e+00,1.000000000000000000e+00
6.679771067821067554e+00,1.000000000000000000e+00
6.839765584415584243e+00,1.000000000000000000e+00
7.169754274891775303e+00,1.000000000000000000e+00
7.499742965367965475e+00,1.000000000000000000e+00
7.999725829725830017e+00,1.000000000000000000e+00
8.349713834776334664e+00,1.000000000000000000e+00
8.669702867965368043e+00,1.000000000000000000e+00
9.009691215728715008e+00,1.000000000000000000e+00
9.339679906204906956e+00,1.000000000000000000e+00
9.679668253968253921e+00,1.000000000000000000e+00
1.000965694444444409e+01,1.000000000000000000e+00
1.033964563492063427e+01,1.000000000000000000e+00
1.066963432539682621e+01,1.000000000000000000e+00
1.099962301587301639e+01,1.000000000000000000e+00
1.133961136363636335e+01,1.000000000000000000e+00
1.166960005411255352e+01,1.000000000000000000e+00
1.200958840187590226e+01,1.000000000000000000e+00
1.231957777777777885e+01,1.000000000000000000e+00
1.266956578282828261e+01,1.000000000000000000e+00
1.299955447330447278e+01,1.000000000000000000e+00
1.333954282106782152e+01,1.000000000000000000e+00
1.366953151154401169e+01,1.000000000000000000e+00
1.399952020202020186e+01,1.000000000000000000e+00
1.432950889249639204e+01,1.000000000000000000e+00
1.466949724025974078e+01,1.000000000000000000e+00
1.501948524531024631e+01,1.000000000000000000e+00
1.533947427849927791e+01,1.000000000000000000e+00
1.566946296897546986e+01,1.000000000000000000e+00
1.600945131673881860e+01,1.000000000000000000e+00
1.633944000721500700e+01,1.000000000000000000e+00
1.687942150072150227e+01,1.000000000000000000e+00
1.733940573593073609e+01,1.000000000000000000e+00
1.784938825757575742e+01,1.000000000000000000e+00
1.822937523448773334e+01,1.000000000000000000e+00
1.865936049783549677e+01,1.000000000000000000e+00
1.910934507575757735e+01,1.000000000000000000e+00
1.950933136724386685e+01,1.000000000000000000e+00
1.999931457431457460e+01,1.000000000000000000e+00
2.046929846681096876e+01,1.000000000000000000e+00
2.083928578643578788e+01,1.000000000000000000e+00
2.147926385281385464e+01,1.000000000000000000e+00
2.213924123376623498e+01,1.000000000000000000e+00
2.434916549422799292e+01,1.000000000000000000e+00
2.483914870129870067e+01,1.000000000000000000e+00
2.580911545815295938e+01,1.000000000000000000e+00
2.616910312049062171e+01,1.000000000000000000e+00
2.700907433261183144e+01,1.000000000000000000e+00
2.749905753968253919e+01,1.000000000000000000e+00
2.968898248556998709e+01,1.000000000000000000e+00
3.016896603535353449e+01,1.000000000000000000e+00
3.099893759018759098e+01,1.000000000000000000e+00
3.150892011183261232e+01,1.000000000000000000e+00
3.233889166666666881e+01,1.000000000000000000e+00
3.284887418831169015e+01,1.000000000000000000e+00
3.346885294011543976e+01,1.000000000000000000e+00
3.450881729797979602e+01,1.000000000000000000e+00
3.479880735930736080e+01,1.000000000000000000e+00
3.519879365079365385e+01,1.000000000000000000e+00
3.550878302669552511e+01,1.000000000000000000e+00
3.616876040764790901e+01,1.000000000000000000e+00
3.649874909812410095e+01,1.000000000000000000e+00
3.682873778860028580e+01,1.000000000000000000e+00
3.750871448412698328e+01,1.000000000000000000e+00
3.783870317460317523e+01,1.000000000000000000e+00
3.816869186507936718e+01,1.000000000000000000e+00
3.850868021284271236e+01,1.000000000000000000e+00
3.882866924603174397e+01,1.000000000000000000e+00
3.915865793650793591e+01,1.000000000000000000e+00
3.947864696969696752e+01,1.000000000000000000e+00
4.013862435064935141e+01,1.000000000000000000e+00
4.083860036075036248e+01,1.000000000000000000e+00
4.217855443722943676e+01,1.000000000000000000e+00
4.314852119408369191e+01,1.000000000000000000e+00
4.347850988455988386e+01,1.000000000000000000e+00
4.380849857503607581e+01,1.000000000000000000e+00
4.413848726551226775e+01,1.000000000000000000e+00
4.446847595598845970e+01,1.000000000000000000e+00
4.480846430375180489e+01,1.000000000000000000e+00
