0.000000000000000000e+00,2.492606087900410272e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492606672695977799e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492629689165106466e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.493042653406751519e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492613344192714797e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492608788890555149e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492608463776576910e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492616387399144151e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492607510759962952e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492608953844208663e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492610099057220308e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492612921956046668e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492610786528202393e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492620185483154227e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492666327272665405e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492701425361757983e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492672936197296851e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492637576700208468e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492708202013577956e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492683547977969649e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492608980757790027e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492611568321035087e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492623009236653031e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492618697967455277e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492612258159249972e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492630012762993008e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492624635242109976e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492626022350261650e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492669152530909427e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492636305057954471e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492664943501491370e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.492707125420740855e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.493050463139666884e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.334473929043656804e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333725989295611480e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333500438243814146e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333544167330160568e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333343577624004239e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333524918721481378e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333558552058249247e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333398994385945779e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333305584456844106e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333517068062029964e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333788320805894712e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333463321909034605e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333379993145206055e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333358825770272649e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333317983243943350e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333349433655417360e-01,0.000000000000000000e+00,2.035204348370319993e-01
0.000000000000000000e+00,4.333321005140232107e-01,0.000000000000000000e+00,2.035204348370319993e-01
